Column1,Rank,Family,Genus,Species,Museum_code,Museum_country,Publication,Museum_only,In_PBDB,Locality,Continent,Country,lat,lng,Latlng_Precision,Group,Formation,Member,Age_resolution,Max_period,Min_period,early_stage,late_stage,max_ma,min_ma,interval_mid_ma,n_bins,bin_assignment,overlap_percentage,Finalised_lith,Finalised_grainsize,p_lng,p_lat,Combined_name,Finalised_grainsize_simp
1992,Species,Archaeocidaridae,Nortonechinus,mariaburgensis,IRBINS,Belgium,"Mallieux, 1940",0,NA,"1re trench. Ch. De fer Est Mariembourg (3e Terniat) entre Km. 113 et 113,i",Europe,Belgium,50.094,4.529,Degrees,NA,NA,NA,Stage,Devonian,Devonian,Frasnian,Frasnian,382.7,372.2,377.45,1,72,100,NA,,24.3101,15.8338,Nortonechinus mariaburgensis,NA
1993,Species,Archaeocidaridae,Archaeocidaris,urei,IRBINS,Belgium,"Demanet, 1938, Plate 2 fig. 3",0,NA,Carri_re des Noires-Terres ‡ Bioul,Europe,Belgium,50.306,4.828,Degrees,NA,NA,NA,Stage,Mississippian,Mississippian,Serpukhovian,Bashkirian,330.9,315.2,323.05,2,67,50.96,Siliciclastic,Siltstone,24.305,15.847,Archaeocidaris urei,Fine Grained
1994,Species,Archaeocidaridae,Archaeocidaris,urei,IRBINS,Belgium,"Demanet, 1938, Plate 2 fig. 4",0,NA,Carri_re des Noires-Terres ‡ Bioul,Europe,Belgium,50.306,4.828,Degrees,NA,NA,NA,Stage,Mississippian,Mississippian,Serpukhovian,Bashkirian,330.9,315.2,323.05,2,67,50.96,Siliciclastic,Siltstone,24.305,15.847,Archaeocidaris urei,Fine Grained
1995,Species,Archaeocidaridae,Archaeocidaris,urei,IRBINS,Belgium,"Demanet, 1938, Plate 2 fig. 5",0,NA,"Bioul 4, Nouveau puits ‡ Bioul. ",Europe,Belgium,50.331,4.796,Degrees,NA,NA,NA,Stage,Mississippian,Mississippian,Serpukhovian,Bashkirian,330.9,315.2,323.05,2,67,50.96,Siliciclastic,Siltstone,15.1509,17.7056,Archaeocidaris urei,Fine Grained
1996,Species,Proterocidaridae,Proterocidaris,gigantea,IRBINS,Belgium,"De Koninck, 1881 Pl. 8 & Jackson, pl. 6 fig. 1",0,NA,"Loyers, Carr. ç ccarreaux 5 km N.E. of Dinant",Europe,Belgium,50.285,4.95,Minutes,NA,Molignée Formation,NA,Stage,Mississippian,Mississippian,Visean,Visean,346.7,330.9,338.8,1,69,100,Carbonate,Mudstone,15.1664,17.6634,Proterocidaris gigantea,Fine Grained
1997,Species,Archaeocidaridae,Nortonechinus,fraxiensis,IRBINS,Belgium,"Mallieux, 1940",0,NA,"Frasnes, entre les carrieres de la Vaucelle et de l'Arche",Europe,Belgium,50.072,4.5,Seconds,NA,NA,NA,Stage,Devonian,Devonian,Frasnian,Frasnian,382.7,372.2,377.45,1,72,100,NA,,8.1374,-24.5186,Nortonechinus fraxiensis,NA
1998,Species,Archaeocidaridae,Nortonechinus,fraxiensis,IRBINS,Belgium,"Mallieux, 1940",0,NA,"Frasnes, entre les carrieres de la Vaucelle et de l'Arche",Europe,Belgium,50.072,4.5,Seconds,NA,NA,NA,Stage,Devonian,Devonian,Frasnian,Frasnian,382.7,372.2,377.45,1,72,100,Siliciclastic,Siltstone,8.1374,-24.5186,Nortonechinus fraxiensis,Fine Grained
1999,Species,Archaeocidaridae,Nortonechinus,mariaburgensis,IRBINS,Belgium,"Mallieux, 1940",0,NA,"Boussu-en-Fagne, au bas du chemin de l-Ermirage",Europe,Belgium,50.071,4.468,Minutes,NA,NA,NA,Stage,Devonian,Devonian,Frasnian,Frasnian,382.7,372.2,377.45,1,72,100,Siliciclastic,Siltstone,8.1716,-24.5942,Nortonechinus mariaburgensis,Fine Grained
2000,Species,Archaeocidaridae,Nortonechinus,mariaburgensis,IRBINS,Belgium,"Mallieux, 1940",0,NA,"Boussu-en Fagne, au sortir du village, chemin de Boussu a Dailly",Europe,Belgium,50.071,4.468,Seconds,NA,NA,NA,Stage,Devonian,Devonian,Frasnian,Frasnian,382.7,372.2,377.45,1,72,100,Siliciclastic,Siltstone,8.1716,-24.5942,Nortonechinus mariaburgensis,Fine Grained
2061,Species,Proterocidaridae,Perischodomus,fraiponti,CGF,Belgium,"Jackson, 1929",0,NA,"Denee, Black Marble of Dinant",Europe,Belgium,50.318,4.752,Minutes,NA,Molignée Formation,NA,Stage,Mississippian,Mississippian,Visean,Visean,346.7,330.9,338.8,1,69,100,Carbonate,Mudstone,-2.4866,-6.2937,Perischodomus fraiponti,Fine Grained
2062,Family,Palaechinidae,NA,NA,CGF,Belgium,"Kier, 1962; Jackson, 1929",0,NA,"Denee, Black Marble of Dinant",Europe,Belgium,50.318,4.752,Minutes,NA,Molignée Formation,NA,Stage,Mississippian,Mississippian,Visean,Visean,346.7,330.9,338.8,1,69,100,Carbonate,Mudstone,-2.4866,-6.2937,NA,Fine Grained
2063,Species,Palaechinidae,Lovenechinus,lacazei,CGF,Belgium,"Jackson, 1929",0,NA,"Denee, Black Marble of Dinant",Europe,Belgium,50.318,4.752,Minutes,NA,Molignée Formation,NA,Stage,Mississippian,Mississippian,Visean,Visean,346.7,330.9,338.8,1,69,100,Carbonate,Mudstone,-2.4866,-6.2937,Lovenechinus lacazei,Fine Grained
2064,Species,Archaeocidaridae,Archaeocidaris,wervekei,CGF,Belgium,"Jackson, 1929, Fraipont",0,NA,"Denee, Black Marble of Dinant",Europe,Belgium,50.318,4.752,Minutes,NA,Molignée Formation,NA,Stage,Mississippian,Mississippian,Visean,Visean,346.7,330.9,338.8,1,69,100,Carbonate,Mudstone,-2.4866,-6.2937,Archaeocidaris wervekei,Fine Grained
2065,Species,Proterocidaridae,Perischodomus,fraiponti,CGF,Belgium,"Kier, 1962; Jackson, 1929",0,NA,"Denee, Black Marble of Dinant",Europe,Belgium,50.318,4.752,Minutes,NA,Molignée Formation,NA,Stage,Mississippian,Mississippian,Visean,Visean,346.7,330.9,338.8,1,69,100,Carbonate,Mudstone,-2.4866,-6.2937,Perischodomus fraiponti,Fine Grained
2066,Class,NA,NA,NA,CGF,Belgium,"Jackson, 1929",0,NA,"Denee, Black Marble of Dinant",Europe,Belgium,50.318,4.752,Minutes,NA,Molignée Formation,NA,Stage,Mississippian,Mississippian,Visean,Visean,346.7,330.9,338.8,1,69,100,Carbonate,Mudstone,-2.4866,-6.2937,NA,Fine Grained
2067,Species,Archaeocidaridae,Archaeocidaris,wervekei,CGF,Belgium,"Jackson, 1929",0,NA,"Denee, Black Marble of Dinant",Europe,Belgium,50.318,4.752,Minutes,NA,Molignée Formation,NA,Stage,Mississippian,Mississippian,Visean,Visean,346.7,330.9,338.8,1,69,100,Carbonate,Mudstone,-2.4866,-6.2937,Archaeocidaris wervekei,Fine Grained
2068,Family,Palaechinidae,NA,NA,CGF,Belgium,"Jackson, 1929",0,NA,"Denee, Black Marble of Dinant",Europe,Belgium,50.318,4.752,Minutes,NA,Molignée Formation,NA,Stage,Mississippian,Mississippian,Visean,Visean,346.7,330.9,338.8,1,69,100,Carbonate,Mudstone,-2.4866,-6.2937,NA,Fine Grained
2069,Species,Proterocidaridae,Proterocidaris,gigantea,CGF,Belgium,"Jackson, 1929",0,NA,"Denee, Black Marble of Dinant",Europe,Belgium,50.318,4.752,Minutes,NA,Molignée Formation,NA,Stage,Mississippian,Mississippian,Visean,Visean,346.7,330.9,338.8,1,69,100,Carbonate,Mudstone,-2.4866,-6.2937,Proterocidaris gigantea,Fine Grained
2070,Species,NA,Deneechinus,tenuispinus,CGF,Belgium,"Jackson, 1929",0,NA,"Denee, Black Marble of Dinant",Europe,Belgium,50.318,4.752,Minutes,NA,Molignée Formation,NA,Stage,Mississippian,Mississippian,Visean,Visean,346.7,330.9,338.8,1,69,100,Carbonate,Mudstone,-2.4866,-6.2937,Deneechinus tenuispinus,Fine Grained
2071,Species,Palaechinidae,Lovenechinus,lacazei,CGF,Belgium,"Fraipont 1904, Plate 2, figure 3; Jackson, 1929",0,NA,"Denee, Black Marble of Dinant",Europe,Belgium,50.318,4.752,Minutes,NA,Molignée Formation,NA,Stage,Mississippian,Mississippian,Visean,Visean,346.7,330.9,338.8,1,69,100,Carbonate,Mudstone,-2.4866,-6.2937,Lovenechinus lacazei,Fine Grained
2072,Species,Palaechinidae,Lovenechinus,lacazei,CGF,Belgium,"Jackson, 1929; Fraipont, 1904",0,NA,"Denee, Black Marble of Dinant",Europe,Belgium,50.318,4.752,Minutes,NA,Molignée Formation,NA,Stage,Mississippian,Mississippian,Visean,Visean,346.7,330.9,338.8,1,69,100,Carbonate,Mudstone,-2.4866,-6.2937,Lovenechinus lacazei,Fine Grained
2073,Species,Palaechinidae,Lovenechinus,lacazei,CGF,Belgium,"Fraipont 1904, plate 2 fig 7 (counterpart is in Liege); Jackson, 1929",0,NA,"Denee, Black Marble of Dinant",Europe,Belgium,50.318,4.752,Minutes,NA,Molignée Formation,NA,Stage,Mississippian,Mississippian,Visean,Visean,346.7,330.9,338.8,1,69,100,Carbonate,Mudstone,-2.4866,-6.2937,Lovenechinus lacazei,Fine Grained
2074,Species,Proterocidaridae,Perischodomus,fraiponti,CGF,Belgium,"Jackson, 1929; Fraipont, 1904",0,NA,"Denee, Black Marble of Dinant",Europe,Belgium,50.318,4.752,Minutes,NA,Molignée Formation,NA,Stage,Mississippian,Mississippian,Visean,Visean,346.7,330.9,338.8,1,69,100,Carbonate,Mudstone,-2.4866,-6.2937,Perischodomus fraiponti,Fine Grained
2075,Species,Proterocidaridae,Fournierechinus,deneensis,CGF,Belgium,"Jackson, 1929;Kier, 1962",0,NA,"Denee, Black Marble of Dinant",Europe,Belgium,50.318,4.752,Minutes,NA,Molignée Formation,NA,Stage,Mississippian,Mississippian,Visean,Visean,346.7,330.9,338.8,1,69,100,Carbonate,Mudstone,-2.4866,-6.2937,Fournierechinus deneensis,Fine Grained
2077,Species,Proterocidaridae,Hyattechinus,elegans,PALULG,Belgium,"Jackson, 1929 and Thompson and Denayer, 2016",0,NA,"Tournai, Belgium",Europe,Belgium,50.603,3.39,Degrees,NA,NA,NA,Stage,Mississippian,Mississippian,Tournaisian,Tournaisian,358.9,346.7,352.8,1,70,100,Carbonate,,-2.7161,-5.858,Hyattechinus elegans,NA
2078,Species,Palaechinidae,Lovenechinus,lacazei,PALULG,Belgium,"Fraipont, 1904, Plate 2, fig. 2; Jackson, 1929",0,NA,"Denee, Black Marble of Dinant",Europe,Belgium,50.318,4.752,Minutes,NA,Molignée Formation,NA,Stage,Mississippian,Mississippian,Visean,Visean,346.7,330.9,338.8,1,69,100,Carbonate,Mudstone,-2.4866,-6.2937,Lovenechinus lacazei,Fine Grained
2079,Species,Proterocidaridae,Proterocidaris,gigantea,PALULG,Belgium,"Kier, 1962 Text fig 3A and Plate 3",0,NA,"Denee, Black Marble of Dinant",Europe,Belgium,50.318,4.752,Minutes,NA,Molignée Formation,NA,Stage,Mississippian,Mississippian,Visean,Visean,346.7,330.9,338.8,1,69,100,Carbonate,Mudstone,-2.4866,-6.2937,Proterocidaris gigantea,Fine Grained
2080,Species,Palaechinidae,Lovenechinus,lacazei,PALULG,Belgium,"Kier, 1962 and Fraipont, 1904; Jackson, 1929",0,NA,"Denee, Black Marble of Dinant",Europe,Belgium,50.318,4.752,Minutes,NA,Molignée Formation,NA,Stage,Mississippian,Mississippian,Visean,Visean,346.7,330.9,338.8,1,69,100,Carbonate,Mudstone,-2.4866,-6.2937,Lovenechinus lacazei,Fine Grained
2081,Species,Proterocidaridae,Proterocidaris,gigantea,PALULG,Belgium,"Kier, 1962 and Fraipont, 1904, plate 3, fig. 2",0,NA,"Denee, Black Marble of Dinant",Europe,Belgium,50.318,4.752,Minutes,NA,Molignée Formation,NA,Stage,Mississippian,Mississippian,Visean,Visean,346.7,330.9,338.8,1,69,100,Carbonate,Mudstone,-2.4866,-6.2937,Proterocidaris gigantea,Fine Grained
2082,Species,Palaechinidae,Lovenechinus,lacazei,PALULG,Belgium,"Fraipont, 1904, plate 2, fig. 5",0,NA,"Denee, Black Marble of Dinant",Europe,Belgium,50.318,4.752,Minutes,NA,Molignée Formation,NA,Stage,Mississippian,Mississippian,Visean,Visean,346.7,330.9,338.8,1,69,100,Carbonate,Mudstone,-2.4866,-6.2937,Lovenechinus lacazei,Fine Grained
2083,Species,Palaechinidae,Lovenechinus,lacazei,PALULG,Belgium,"Fraipont, 1904, pl 2, fig. 1",0,NA,"Denee, Black Marble of Dinant",Europe,Belgium,50.318,4.752,Minutes,NA,Molignée Formation,NA,Stage,Mississippian,Mississippian,Visean,Visean,346.7,330.9,338.8,1,69,100,Carbonate,Mudstone,-2.4866,-6.2937,Lovenechinus lacazei,Fine Grained
2084,Species,Palaechinidae,Lovenechinus,anglicus,PALULG,Belgium,"Fraipont, 1904, pl 3, fig. 1; Jackson, 1912",0,NA,"Denee, Black Marble of Dinant",Europe,Belgium,50.318,4.752,Minutes,NA,Molignée Formation,NA,Stage,Mississippian,Mississippian,Visean,Visean,346.7,330.9,338.8,1,69,100,Carbonate,Mudstone,-2.4866,-6.2937,Lovenechinus anglicus,Fine Grained
2085,Genus,Archaeocidaridae,Archaeocidaris,sp. (not werwekei),PALULG,Belgium,"Fraipont, 1904, pl 1, fig. 5, Jackson, 1929",0,NA,"Denee, Black Marble of Dinant",Europe,Belgium,50.318,4.752,Minutes,NA,Molignée Formation,NA,Stage,Mississippian,Mississippian,Visean,Visean,346.7,330.9,338.8,1,69,100,Carbonate,Mudstone,-2.4866,-6.2937,Archaeocidaris,Fine Grained
2086,Species,Proterocidaridae,Proterocidaris,gigantea,PALULG,Belgium,"Fraipont, 1904, pl 5, fig. 2; Jackson, 1929",0,NA,"Denee, Black Marble of Dinant",Europe,Belgium,50.318,4.752,Minutes,NA,Molignée Formation,NA,Stage,Mississippian,Mississippian,Visean,Visean,346.7,330.9,338.8,1,69,100,Carbonate,Mudstone,-2.4866,-6.2937,Proterocidaris gigantea,Fine Grained
2087,Species,Palaechinidae,Lovenechinus,lacazei,PALULG,Belgium,"Counterpart of Fraipont 1904, Plate 2, figure 3",0,NA,"Denee, Black Marble of Dinant",Europe,Belgium,50.318,4.752,Minutes,NA,Molignée Formation,NA,Stage,Mississippian,Mississippian,Visean,Visean,346.7,330.9,338.8,1,69,100,Carbonate,Mudstone,-2.4866,-6.2937,Lovenechinus lacazei,Fine Grained
2088,Species,Archaeocidaridae,Archaeocidaris,wervekei,PALULG,Belgium,"Counterpart of Fraipont, 1904, Pl 2 fig. 9",0,NA,"Denee, Black Marble of Dinant",Europe,Belgium,50.318,4.752,Minutes,NA,Molignée Formation,NA,Stage,Mississippian,Mississippian,Visean,Visean,346.7,330.9,338.8,1,69,100,Carbonate,Mudstone,-2.4866,-6.2937,Archaeocidaris wervekei,Fine Grained
2089,Species,Palaechinidae,Lovenechinus,lacazei,PALULG,Belgium,"Jackson, 1929",0,NA,"Denee, Black Marble of Dinant",Europe,Belgium,50.318,4.752,Minutes,NA,Molignée Formation,NA,Stage,Mississippian,Mississippian,Visean,Visean,346.7,330.9,338.8,1,69,100,Carbonate,Mudstone,-2.4866,-6.2937,Lovenechinus lacazei,Fine Grained
2090,Species,Proterocidaridae,Proterocidaris,gigantea,PALULG,Belgium,"Fraipont, 1904 Plate 4 fig. 1",0,NA,"Denee, Black Marble of Dinant",Europe,Belgium,50.318,4.752,Minutes,NA,Molignée Formation,NA,Stage,Mississippian,Mississippian,Visean,Visean,346.7,330.9,338.8,1,69,100,Carbonate,Mudstone,-2.4866,-6.2937,Proterocidaris gigantea,Fine Grained
2097,Family,Palaechinidae,NA,NA,PALULG,Belgium,"Thompson and Denayer, 2016",0,NA,"Pair, Belgium",Europe,Belgium,50.442,5.401,Degrees,NA,Martinrive Formation,NA,Stage,Mississippian,Mississippian,Tournaisian,Tournaisian,358.9,346.7,352.8,1,70,100,Carbonate,Mudstone,-26.907,-2.6647,NA,Fine Grained
2098,Family,Palaechinidae,NA,NA,PALULG,Belgium,"Thompson and Denayer, 2017",0,NA,"Pair, Belgium",Europe,Belgium,50.442,5.401,Degrees,NA,Martinrive Formation,NA,Stage,Mississippian,Mississippian,Tournaisian,Tournaisian,358.9,346.7,352.8,1,70,100,Carbonate,Mudstone,-26.907,-2.6647,NA,Fine Grained
2099,Genus,Proterocidaridae,Hyattechinus,sp.,PALULG,Belgium,"Thompson and Denayer, 2016",0,NA,"Pair, Belgium",Europe,Belgium,50.442,5.401,Degrees,NA,Martinrive Formation,NA,Stage,Mississippian,Mississippian,Tournaisian,Tournaisian,358.9,346.7,352.8,1,70,100,Carbonate,Mudstone,-26.907,-2.6647,Hyattechinus,Fine Grained
2100,Family,Palaechinidae,NA,NA,PALULG,Belgium,"Thompson and Denayer, 2016",0,NA,"Petit-Modave, Belgium",Europe,Belgium,50.427,5.274,Seconds,NA,Martinrive Formation,NA,Stage,Mississippian,Mississippian,Tournaisian,Tournaisian,358.9,346.7,352.8,1,70,100,Carbonate,Mudstone,-27.0024,-2.6209,NA,Fine Grained
2190,Species,Archaeocidaridae,Nortonechinus,fraxiensis,IRBINS,Belgium,"Mallieux, 1940",0,NA,"Boussu-en-Fagne, au bas du chemin de l'Ermitage",Europe,Belgium,50.071,4.468,Minutes,NA,NA,NA,Stage,Devonian,Devonian,Frasnian,Frasnian,382.7,372.2,377.45,1,72,100,Siliciclastic,Siltstone,8.1716,-24.5942,Nortonechinus fraxiensis,Fine Grained
2222,Species,Archaeocidaridae,Nortonechinus,mariaburgensis,IRBINS,Belgium,"Mallieux, 1940",0,NA,"Boussu-en-Fagne, au bas du chemin de l'Ermitage",Europe,Belgium,50.071,4.468,Minutes,NA,NA,NA,Stage,Devonian,Devonian,Frasnian,Frasnian,382.7,372.2,377.45,1,72,100,Siliciclastic,Siltstone,8.1716,-24.5942,Nortonechinus mariaburgensis,Fine Grained
2174,Species,Archaeocidaridae,Nortonechinus,montanus,GSC,Canada,"Stearn, 1956",0,NA,"South side of the North Fork of Hummingbird Creek (Sec. 4, Twp. 36, Rge. 16, W. 5th Mer.) 135 Miles Northwest of Calgary, Alberta",North America,Canada,52.059,-116.218,Seconds,Fairholme,Mount Hawk Formation,NA,Stage,Devonian,Devonian,Frasnian,Frasnian,382.7,372.2,377.45,1,72,100,Carbonate,,-28.5674,-2.4279,Nortonechinus montanus,NA
2175,Species,Echinocystitidae,Anticostiechinus,petryki,MPEP,Canada,Thompson et al. 2022,0,NA,"Anticosti Island, Canada",North America,Canada,49.527,-62.99,Degrees,NA,Menier to Jupiter Formations,NA,Stage,Silurian,Silurian,Aeronian,Telychian,440.8,433.4,437.1,2,83,68.92,Carbonate,Wackestone,-32.2337,-5.6791,Anticostiechinus petryki,Fine Grained
2150,Class,NA,NA,NA,NMP,Czech Republic,"Prokop and Petr, 1986",0,NA,"""Lobolith hillside"" near Praha- Reporyje, Bohemia, Czechia",Europe,Czechia,49.994,14.32,Seconds,NA,P_ídolí Formation,White beds,Stage,Silurian,Silurian,Pridoli,Pridoli,423,419.2,421.1,1,78,100,Carbonate,,-26.6426,-0.0768,NA,NA
2151,Class,NA,NA,NA,DNB,Czech Republic,"Prokop and Petr, 1986",0,NA,"""Lobolith hillside"" near Praha- Reporyje, Bohemia, Czechia",Europe,Czechia,49.994,14.32,Seconds,NA,P_ídolí Formation,White beds,Stage,Silurian,Silurian,Pridoli,Pridoli,423,419.2,421.1,1,78,100,Carbonate,,-26.6426,-0.0768,NA,NA
1,Class,NA,NA,NA,BMNH,England,NONE,1,NA,"Avon Gorge, Gloucestershire",Europe,England,51.457,-2.628,Minutes,NA,NA,NA,Period,Mississippian,Mississippian,Tournaisian,Gzhelian,358.9,298.9,328.9,7,69,26.33,Siliciclastic,Siltstone,1.1202,-8.5802,NA,Fine Grained
2,Genus,Palaechinidae,Maccoya,sp.,BMNH,England,NONE,1,NA,"Sandy Bay, near Weston-super-Mare, Somerset",Europe,England,51.383,-2.964,Seconds,NA,NA,NA,Period,Mississippian,Mississippian,Tournaisian,Gzhelian,358.9,298.9,328.9,7,69,26.33,NA,,0.923,-8.6868,Maccoya,NA
3,Family,Palaechinidae,NA,NA,BMNH,England,NONE,1,NA,Downham Mill,Europe,England,53.902,-2.321,Minutes,NA,NA,NA,Period,Mississippian,Mississippian,Tournaisian,Gzhelian,358.9,298.9,328.9,7,69,26.33,NA,,0.9001,-6.1379,NA,NA
4,Family,Archaeocidaridae,NA,NA,BMNH,England,NONE,1,NA,"Far House Barn, Cam Beck, Ribblehead, Yorkshire",Europe,England,54.207,-2.297,Seconds,NA,NA,NA,Period,Mississippian,Mississippian,Tournaisian,Gzhelian,358.9,298.9,328.9,7,69,26.33,NA,,0.8631,-5.8348,NA,NA
5,Family,Archaeocidaridae,NA,NA,BMNH,England,NONE,1,NA,"Newburgh, Northumberland",Europe,England,55.005,-2.197,Minutes,NA,NA,NA,Period,Mississippian,Mississippian,Tournaisian,Gzhelian,358.9,298.9,328.9,7,69,26.33,Siliciclastic,Shale,0.7865,-5.0383,NA,Fine Grained
6,Family,Archaeocidaridae,NA,NA,BMNH,England,NONE,1,NA,"Newburgh, Northumberland",Europe,England,55.005,-2.197,Minutes,NA,NA,NA,Period,Mississippian,Mississippian,Tournaisian,Gzhelian,358.9,298.9,328.9,7,69,26.33,NA,,0.7865,-5.0383,NA,NA
7,Family,Archaeocidaridae,NA,NA,BMNH,England,NONE,1,NA,"Potmetal Plantation, Kirkcaldy Fifeshire",Europe,Scotland,56.123,-3.19,Minutes,NA,NA,NA,Period,Mississippian,Mississippian,Tournaisian,Gzhelian,358.9,298.9,328.9,7,69,26.33,Carbonate,Wackestone,0.0508,-4.0248,NA,Fine Grained
8,Family,Archaeocidaridae,NA,NA,BMNH,England,NONE,1,NA,"Crown Spindle Works, Embsay, Skipton, Yorkshire",Europe,England,53.985,-1.998,Seconds,NA,NA,NA,Period,Mississippian,Mississippian,Tournaisian,Gzhelian,358.9,298.9,328.9,7,69,26.33,NA,,1.0745,-6.024,NA,NA
9,Family,Archaeocidaridae,NA,NA,BMNH,England,NONE,1,NA,"150 KM (93 miles) N.E. of the northern point of Lake Titicaca, Peru",South America,Peru,-13.739,-68.358,Degrees,NA,NA,NA,Period,Mississippian,Mississippian,Tournaisian,Gzhelian,358.9,298.9,328.9,7,69,26.33,NA,,-58.0495,-46.3016,NA,NA
10,Family,Archaeocidaridae,NA,NA,BMNH,England,NONE,1,NA,"Moore loc 9805, 2.5 miles E of Santa Anna in small road cutting immediately E. of small rail crossing, Coleman Texas",North America,USA,31.727,-99.273,Seconds,NA,NA,NA,Period,Mississippian,Mississippian,Tournaisian,Gzhelian,358.9,298.9,328.9,7,69,26.33,NA,,-45.1965,-15.2024,NA,NA
11,Family,Archaeocidaridae,NA,NA,BMNH,England,NONE,1,NA,"Riley's Farm, c 1/4 mile N of Wizzard Wells (Texas 24) S. side of old road to Chico. C 3.5 Miles ESE of Jacksborough, Jacks co, Texas",North America,USA,33.227,-98.074,Minutes,NA,NA,NA,Series,Pennsylvanian,Pennsylvanian,Bashkirian,Gzhelian,323.2,298.9,311.05,4,66,33.75,NA,,-0.7548,-4.631,NA,NA
12,Family,Archaeocidaridae,NA,NA,BMNH,England,NONE,1,NA,"Manhattan, Kansas",North America,USA,39.166,-96.598,Minutes,NA,NA,NA,Period,Permian,Permian,Asselian,Changhsingian,298.9,251.902,275.401,9,60,22.32,NA,,0.2038,-3.8318,NA,NA
13,Family,Archaeocidaridae,NA,NA,BMNH,England,NONE,1,NA,150 KM NE of the northeaster point of Lake Titicaca Peru,South America,Peru,-13.739,-68.358,Degrees,Copacabana Group,NA,NA,Series,Permian,Permian,Asselian,Changhsingian,298.9,251.902,275.401,9,60,22.32,NA,,-0.4915,-4.2758,NA,NA
14,Family,Archaeocidaridae,NA,NA,BMNH,England,NONE,1,NA,"Soempak, Amanoebang Province, Timor, Indonesia",Asia,Indonesia,-9.96,124.417,Degrees,Sonnebait Series,NA,NA,Period,Permian,Permian,Asselian,Changhsingian,298.9,251.902,275.401,9,60,22.32,NA,,-0.1507,-4.308,NA,NA
15,Class,NA,NA,NA,CAMSM,England,NONE,1,NA,"Brecon, Beacons Quarry, on A470 from Brecon to Merthyr Wales",Europe,Wales,51.877,-3.496,Seconds,NA,NA,NA,Period,Devonian,Devonian,Lochkovian,Famennian,419.2,358.9,389.05,7,75,23.71,NA,,-0.0425,-4.1361,NA,NA
16,Family,Archaeocidaridae,NA,NA,CAMSM,England,NONE,1,NA,"Hallerhurst, Ayrshire",Europe,Scotland,55.636,-4.76,Minutes,NA,NA,NA,Period,Mississippian,Mississippian,Tournaisian,Serpukhovian,358.9,323.2,341.05,3,69,44.25,NA,,-0.2436,-4.459,NA,NA
17,Family,Archaeocidaridae,NA,NA,OUM,England,NONE,1,NA,"Moscow Region, Russian Federation",Asia,Russia,55,37,Sub-Degrees,NA,NA,NA,Period,Pennsylvanian,Pennsylvanian,Bashkirian,Gzhelian,323.2,298.9,311.05,4,66,33.75,Carbonate,,27.119,13.3393,NA,NA
18,Species,Lepidocentridae,Lepidocentrus,mulleri,OUM,England,NONE,1,NA,"Schwaben, near Kelheim, Germany",Europe,Germany,48.91,11.762,Seconds,NA,NA,NA,Period,Devonian,Devonian,Lochkovian,Famennian,419.2,358.9,389.05,7,75,23.71,NA,,-0.4884,-4.3592,Lepidocentrus mulleri,NA
19,Family,Archaeocidaridae,NA,NA,BGS,England,NONE,1,NA,"Wilkieston Quarry, Ceres",Europe,Scotland,56.29,-2.865,Seconds,NA,NA,NA,Period,Mississippian,Mississippian,Tournaisian,Serpukhovian,358.9,323.2,341.05,3,69,44.25,NA,Packstone,-0.0858,-4.1012,NA,Coarse Grained
20,Class,NA,NA,NA,BGS,England,NONE,1,NA,"Glenwhapple Burn, N of Craigenglen, 1.5 m S of Lennextown",Europe,Scotland,55.953,-4.213,Seconds,NA,NA,NA,Period,Mississippian,Mississippian,Tournaisian,Serpukhovian,358.9,323.2,341.05,3,69,44.25,NA,,-0.2992,-4.5488,NA,NA
21,Family,Archaeocidaridae,NA,NA,BGS,England,NONE,1,NA,"Shale heap at old pit, Murrayfield, E. of Blackburn",Europe,Scotland,55.873,-3.621,Seconds,NA,NA,NA,Period,Mississippian,Mississippian,Tournaisian,Serpukhovian,358.9,323.2,341.05,3,69,44.25,NA,,-37.0176,-9.665,NA,NA
22,Family,Archaeocidaridae,NA,NA,BGS,England,NONE,1,NA,"Wilkieston Quarry, Ceres",Europe,Scotland,56.29,-2.865,Seconds,NA,NA,NA,Period,Mississippian,Mississippian,Tournaisian,Serpukhovian,358.9,323.2,341.05,3,69,44.25,NA,Wackestone,-0.0858,-4.1012,NA,Fine Grained
23,Family,Archaeocidaridae,NA,NA,BGS,England,NONE,1,NA,"Inverkeithing, Fife",Europe,Scotland,56.027,-3.385,Minutes,NA,NA,NA,Period,Mississippian,Mississippian,Tournaisian,Gzhelian,358.9,298.9,328.9,7,69,26.33,NA,,-36.9746,-9.4435,NA,NA
